0.0, 40.303727000000, -3.911404000000, 99.999
0.1, 40.303743600000, -3.911288100000, 99.999
0.2, 40.303760200000, -3.911172200000, 99.999
0.3, 40.303776800000, -3.911056300000, 99.999
0.4, 40.303793400000, -3.910940400000, 99.999
0.5, 40.303810000000, -3.910824500000, 99.999
0.6, 40.303826600000, -3.910708600000, 99.999
0.7, 40.303843200000, -3.910592700000, 99.999
0.8, 40.303859800000, -3.910476800000, 99.999
0.9, 40.303876400000, -3.910360900000, 99.999
1.0, 40.303893000000, -3.910245000000, 99.999
1.1, 40.303893000000, -3.910245000000, 99.999
1.2, 40.303914411765, -3.910129117647, 99.999
1.3, 40.303935823529, -3.910013235294, 99.999
1.4, 40.303957235294, -3.909897352941, 99.999
1.5, 40.303978647059, -3.909781470588, 99.999
1.6, 40.304000058824, -3.909665588235, 99.999
1.7, 40.304021470588, -3.909549705882, 99.999
1.8, 40.304042882353, -3.909433823529, 99.999
1.9, 40.304064294118, -3.909317941176, 99.999
2.0, 40.304085705882, -3.909202058824, 99.999
2.1, 40.304107117647, -3.909086176471, 99.999
2.2, 40.304128529412, -3.908970294118, 99.999
2.3, 40.304149941176, -3.908854411765, 99.999
2.4, 40.304171352941, -3.908738529412, 99.999
2.5, 40.304192764706, -3.908622647059, 99.999
2.6, 40.304214176471, -3.908506764706, 99.999
2.7, 40.304235588235, -3.908390882353, 99.999
2.8, 40.304257000000, -3.908275000000, 99.999
2.9, 40.304257000000, -3.908275000000, 99.999
3.0, 40.304263500000, -3.908155214286, 99.999
3.1, 40.304270000000, -3.908035428571, 99.999
3.2, 40.304276500000, -3.907915642857, 99.999
3.3, 40.304283000000, -3.907795857143, 99.999
3.4, 40.304289500000, -3.907676071429, 99.999
3.5, 40.304296000000, -3.907556285714, 99.999
3.6, 40.304302500000, -3.907436500000, 99.999
3.7, 40.304309000000, -3.907316714286, 99.999
3.8, 40.304315500000, -3.907196928571, 99.999
3.9, 40.304322000000, -3.907077142857, 99.999
4.0, 40.304328500000, -3.906957357143, 99.999
4.1, 40.304335000000, -3.906837571429, 99.999
4.2, 40.304341500000, -3.906717785714, 99.999
4.3, 40.304348000000, -3.906598000000, 99.999
4.4, 40.304348000000, -3.906598000000, 99.999
4.5, 40.304345500000, -3.906457500000, 99.999
4.6, 40.304343000000, -3.906317000000, 99.999
4.7, 40.304343000000, -3.906317000000, 99.999
4.8, 40.304306000000, -3.906195000000, 99.999
4.9, 40.304306000000, -3.906195000000, 99.999
5.0, 40.304232000000, -3.906102000000, 99.999
5.1, 40.304232000000, -3.906102000000, 99.999
5.2, 40.304177000000, -3.905988000000, 99.999
5.3, 40.304177000000, -3.905988000000, 99.999
5.4, 40.304143000000, -3.905839000000, 99.999
5.5, 40.304143000000, -3.905839000000, 99.999
5.6, 40.304143000000, -3.905683000000, 99.999
5.7, 40.304143000000, -3.905683000000, 99.999
5.8, 40.304177000000, -3.905533000000, 99.999
5.9, 40.304177000000, -3.905533000000, 99.999
6.0, 40.304239000000, -3.905408000000, 99.999
6.1, 40.304239000000, -3.905408000000, 99.999
6.2, 40.304334000000, -3.905301000000, 99.999
6.3, 40.304334000000, -3.905301000000, 99.999
6.4, 40.304449000000, -3.905237000000, 99.999
6.5, 40.304449000000, -3.905237000000, 99.999
6.6, 40.304573000000, -3.905220000000, 99.999
6.7, 40.304573000000, -3.905220000000, 99.999
6.8, 40.304696000000, -3.905253000000, 99.999
6.9, 40.304696000000, -3.905253000000, 99.999
7.0, 40.304786000000, -3.905315000000, 99.999
7.1, 40.304786000000, -3.905315000000, 99.999
7.2, 40.304861000000, -3.905403000000, 99.999
7.3, 40.304861000000, -3.905403000000, 99.999
7.4, 40.304918000000, -3.905512000000, 99.999
7.5, 40.304918000000, -3.905512000000, 99.999
7.6, 40.304954000000, -3.905637000000, 99.999
7.7, 40.304954000000, -3.905637000000, 99.999
7.8, 40.305098000000, -3.905765000000, 99.999
7.9, 40.305098000000, -3.905765000000, 99.999
8.0, 40.305172000000, -3.905806000000, 99.999
8.1, 40.305172000000, -3.905806000000, 99.999
8.2, 40.305252000000, -3.905822000000, 99.999
8.3, 40.305252000000, -3.905822000000, 99.999
8.4, 40.305386000000, -3.905801000000, 99.999
8.5, 40.305386000000, -3.905801000000, 99.999
8.6, 40.305482000000, -3.905772000000, 99.999
8.7, 40.305578000000, -3.905743000000, 99.999
8.8, 40.305578000000, -3.905743000000, 99.999
8.9, 40.305716000000, -3.905637000000, 99.999
9.0, 40.305716000000, -3.905637000000, 99.999
9.1, 40.305783400000, -3.905559600000, 99.999
9.2, 40.305850800000, -3.905482200000, 99.999
9.3, 40.305918200000, -3.905404800000, 99.999
9.4, 40.305985600000, -3.905327400000, 99.999
9.5, 40.306053000000, -3.905250000000, 99.999
9.6, 40.306053000000, -3.905250000000, 99.999
9.7, 40.306131250000, -3.905169000000, 99.999
9.8, 40.306209500000, -3.905088000000, 99.999
9.9, 40.306287750000, -3.905007000000, 99.999
10.0, 40.306366000000, -3.904926000000, 99.999
10.1, 40.306366000000, -3.904926000000, 99.999
10.2, 40.306433142857, -3.904850000000, 99.999
10.3, 40.306500285714, -3.904774000000, 99.999
10.4, 40.306567428571, -3.904698000000, 99.999
10.5, 40.306634571429, -3.904622000000, 99.999
10.6, 40.306701714286, -3.904546000000, 99.999
10.7, 40.306768857143, -3.904470000000, 99.999
10.8, 40.306836000000, -3.904394000000, 99.999
10.9, 40.306836000000, -3.904394000000, 99.999
